"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"OGNRPON","198907","718","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","198908","772","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","198909","848","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","198910","878","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","198911","922","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","198912","948","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","198913","764","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199001","885","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199002","806","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199003","797","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199004","824","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199005","841","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199006","886","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199007","902","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199008","879","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199009","935","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199010","974","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199011","1031","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199012","1035","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199013","902","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199101","977","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199102","896","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199103","848","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199104","770","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199105","721","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199106","774","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199107","764","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199108","735","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199109","704","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199110","727","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199111","736","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199112","731","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199113","779","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199201","654","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199202","618","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199203","594","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199204","587","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199205","591","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199206","577","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199207","628","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199208","635","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199209","672","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199210","750","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199211","822","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199212","867","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199213","669","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199301","752","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199302","615","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199303","549","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199304","543","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199305","564","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199306","612","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199307","656","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199308","710","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199309","759","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199310","767","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199311","769","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199312","754","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199313","672","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199401","690","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199402","659","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199403","636","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199404","617","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199405","612","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199406","643","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199407","664","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199408","671","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199409","712","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199410","723","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199411","729","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199412","709","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199413","673","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199501","642","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199502","613","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199503","575","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199504","587","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199505","579","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199506","578","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199507","619","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199508","642","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199509","662","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199510","656","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199511","668","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199512","654","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199513","622","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199601","598","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199602","598","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199603","618","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199604","628","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199605","648","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199606","662","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199607","677","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199608","703","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199609","702","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199610","728","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199611","741","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199612","736","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199613","671","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199701","712","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199702","742","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199703","770","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199704","775","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199705","804","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199706","855","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199707","844","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199708","868","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199709","881","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199710","875","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199711","857","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199712","884","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199713","821","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199801","860","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199802","835","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199803","796","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199804","748","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199805","722","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199806","726","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199807","695","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199808","674","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199809","656","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199810","623","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199811","579","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199812","545","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199813","703","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199901","483","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199902","441","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199903","420","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199904","397","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199905","414","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199906","458","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199907","489","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199908","533","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199909","587","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199910","630","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199911","663","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199912","676","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","199913","519","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200001","650","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200002","641","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200003","649","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200004","680","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200005","705","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200006","739","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200007","784","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200008","828","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200009","865","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200010","908","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200011","916","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200012","950","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200013","778","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200101","944","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200102","973","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200103","996","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200104","1037","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200105","1063","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200106","1107","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200107","1121","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200108","1105","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200109","1049","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200110","978","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200111","866","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200112","778","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200113","1003","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200201","741","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200202","702","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200203","649","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200204","645","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200205","721","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200206","732","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200207","740","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
"OGNRPON","200208","737","1","Crude Oil and Natural Gas Rotary Rigs in Operation, Onshore","Number of Rigs"
