"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PAEWPUS","199413","595","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199501","63","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199502","52","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199503","49","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199504","49","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199505","42","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199506","49","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199507","44","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199508","43","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199509","46","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199510","44","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199511","46","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199512","43","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199513","570","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199601","55","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199602","46","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199603","41","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199604","32","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199605","39","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199606","41","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199607","39","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199608","45","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199609","37","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199610","42","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199611","36","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199612","36","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199613","489","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199701","43","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199702","36","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199703","34","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199704","48","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199705","43","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199706","45","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199707","52","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199708","34","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199709","40","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199710","33","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199711","45","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199712","38","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199713","491","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199801","53","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199802","32","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199803","38","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199804","30","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199805","25","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199806","35","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199807","31","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199808","20","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199809","25","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199810","17","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199811","12","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199812","9","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199813","327","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199901","16","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199902","16","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199903","14","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199904","10","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199905","20","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199906","15","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199907","20","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199908","12","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199909","19","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199910","17","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199911","19","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199912","19","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","199913","197","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200001","19","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200002","20","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200003","24","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200004","20","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200005","25","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200006","29","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200007","25","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200008","25","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200009","32","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200010","26","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200011","21","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200012","22","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200013","288","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200101","22","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200102","33","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200103","28","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200104","29","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200105","34","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200106","33","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200107","33","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200108","32","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200109","27","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200110","37","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200111","23","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200112","26","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200113","357","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200201","15","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200202","17","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200203","25","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200204","27","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200205","26","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200206","28","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200207","24","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200208","17","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200209","18","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200210","14","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200211","25","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200212","22","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200213","258","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200301","27","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200302","31","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200303","27","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200304","18","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200305","23","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200306","36","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200307","33","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200308","34","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200309","31","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200310","28","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200311","36","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200312","26","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200313","350","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200401","28","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200402","25","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200403","28","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200404","35","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200405","38","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200406","28","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200407","31","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200408","31","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200409","41","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200410","40","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200411","31","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200412","27","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200413","383","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200501","47","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200502","47","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200503","41","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200504","36","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200505","50","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200506","45","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200507","40","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200508","44","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200509","49","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200510","55","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200511","47","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200512","38","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200513","539","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200601","61","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200602","51","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200603","46","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200604","41","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200605","65","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200606","72","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200607","37","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200608","61","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200609","56","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200610","55","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200611","61","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200612","40","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200613","646","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200701","57","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200702","59","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200703","61","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200704","60","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200705","59","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200706","86","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200707","80","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200708","63","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200709","71","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200710","86","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200711","66","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200712","60","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200713","808","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200801","88","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200802","82","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200803","66","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200804","68","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200805","88","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200806","63","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200807","79","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200808","67","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200809","52","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200810","80","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200811","97","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200812","67","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200813","897","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200901","80","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200902","62","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200903","59","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200904","36","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200905","47","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200906","44","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200907","40","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200908","49","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200909","61","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200910","55","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200911","38","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200912","34","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","200913","605","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","201001","55","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","201002","44","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","201003","59","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","201004","49","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","201005","48","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","201006","61","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","201007","46","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","201008","56","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","201009","57","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
"PAEWPUS","201010","75","1","Wells Drilled, Exploratory, Crude Oil","Number of Wells"
